Students	10000
8995	1 57 29 59
8996	56 62 22 76
8997	3 69 60 81
8998	85 31 44 39
8999	80 88 33 58
9000	28 6 2 69
9001	25 87 50 48
9002	69 58 60 56
9003	70 30 77 15
9004	29 59 3 63
9005	63 50 78 1
9006	50 74 68 19
9007	85 15 66 76
9008	8 82 24 52
9009	29 89 18 56
9010	56 83 13 55
9011	48 69 37 33
9012	2 44 20 13
9013	35 10 72 2
9014	68 34 24 14
9015	7 10 41 2
9016	1 71 21 88
9017	87 88 51 64
9018	60 90 50 11
9019	21 71 77 24
9020	33 50 63 28
9021	19 21 23 64
9022	76 65 30 68
9023	43 21 9 79
9024	53 80 74 59
9025	38 7 26 77
9026	89 64 29 43
9027	49 24 45 20
9028	1 87 61 6
9029	65 43 81 4
9030	49 54 17 69
9031	17 63 40 75
9032	14 11 8 68
9033	75 69 80 22
9034	55 61 57 28
9035	28 67 17 57
9036	30 1 21 86
9037	34 15 24 39
9038	56 10 67 85
9039	74 70 22 23
9040	1 25 15 28
9041	38 73 65 55
9042	42 90 71 14
9043	6 58 67 82
9044	40 6 35 54
9045	40 29 1 78
9046	71 44 79 46
9047	18 77 17 86
9048	30 3 62 31
9049	82 19 90 69
9050	71 17 28 46
9051	85 8 74 29
9052	36 27 3 87
9053	76 31 83 67
9054	73 71 41 88
9055	64 67 28 35
9056	53 60 64 22
9057	33 84 43 76
9058	41 87 17 30
9059	43 13 60 61
9060	88 28 78 58
9061	67 24 15 83
9062	47 58 17 90
9063	38 78 66 49
9064	12 85 31 76
9065	73 22 20 87
9066	8 48 56 42
9067	30 47 6 17
9068	26 35 10 83
9069	48 85 75 42
9070	22 36 89 44
9071	31 60 3 78
9072	55 73 85 90
9073	43 1 52 54
9074	55 76 68 5
9075	68 48 80 70
9076	13 40 67 50
9077	85 54 20 52
9078	34 81 3 4
9079	80 70 61 66
9080	69 50 79 1
9081	83 10 4 78
9082	50 46 88 10
9083	37 48 38 25
9084	65 10 62 37
9085	43 55 22 45
9086	40 15 64 26
9087	30 34 72 24
9088	48 88 27 19
9089	23 60 65 63
9090	58 88 65 49
9091	39 90 48 76
9092	57 32 12 5
9093	48 2 12 86
9094	44 63 15 3
9095	80 7 77 6
9096	60 20 11 2
9097	9 30 21 41
9098	14 23 90 50
9099	78 85 58 21
9100	10 42 55 18
9101	67 11 57 10
9102	58 67 30 19
9103	26 15 46 63
9104	23 46 56 21
9105	28 57 45 54
9106	56 88 36 37
9107	56 51 15 12
9108	18 79 43 77
9109	28 11 15 52
9110	51 17 57 9
9111	14 69 15 63
9112	27 14 77 75
9113	89 36 41 84
9114	4 79 6 17
9115	40 85 81 51
9116	69 49 60 43
9117	47 65 58 50
9118	33 58 45 88
9119	90 48 2 52
9120	83 84 59 68
9121	17 47 69 73
9122	56 45 2 68
9123	21 33 34 59
9124	43 61 29 69
9125	54 58 36 83
9126	22 37 27 45
9127	59 71 62 10
9128	26 52 2 6
9129	39 13 15 43
9130	4 18 10 38
9131	10 88 41 79
9132	36 52 18 8
9133	37 27 17 52
9134	7 26 19 15
9135	45 23 3 4
9136	35 9 69 51
9137	3 2 59 46
9138	75 63 15 69
9139	55 77 72 63
9140	15 7 88 30
9141	74 82 36 19
9142	22 56 11 77
9143	12 7 38 47
9144	9 78 18 2
9145	18 39 32 43
9146	32 57 70 14
9147	82 23 68 21
9148	44 79 76 84
9149	57 43 46 68
9150	67 74 84 61
9151	64 84 56 55
9152	87 66 26 44
9153	35 82 48 85
9154	90 40 3 52
9155	80 51 56 54
9156	9 39 6 43
9157	71 77 9 19
9158	18 28 79 60
9159	25 45 9 84
9160	41 2 70 61
9161	26 31 50 77
9162	65 24 60 87
9163	75 86 12 44
9164	32 25 13 20
9165	65 36 80 69
9166	39 54 24 65
9167	87 56 58 71
9168	48 32 50 64
9169	26 61 23 25
9170	41 42 75 47
9171	60 57 31 3
9172	35 33 46 7
9173	78 36 89 43
9174	21 71 68 87
9175	46 2 22 30
9176	3 7 40 18
9177	22 56 10 86
9178	3 8 16 26
9179	25 49 7 76
9180	1 42 22 53
9181	38 42 22 82
9182	34 46 50 66
9183	5 2 7 37
9184	47 20 77 12
9185	45 44 88 59
9186	2 57 36 45
9187	4 36 10 50
9188	52 14 77 72
9189	73 31 43 83
9190	62 17 53 46
9191	17 72 11 29
9192	61 39 72 27
9193	3 52 37 41
9194	30 14 16 43
9195	46 66 19 33
9196	85 12 65 78
9197	43 65 5 56
9198	45 88 58 14
9199	12 41 10 4
9200	21 29 47 37
9201	5 9 63 85
9202	15 80 37 32
9203	43 47 35 31
9204	78 50 1 10
9205	87 46 86 31
9206	47 68 2 27
9207	23 10 44 26
9208	24 54 84 42
9209	40 54 12 49
9210	88 43 34 13
9211	67 68 45 73
9212	22 61 26 49
9213	20 74 90 11
9214	33 21 37 17
9215	42 35 89 24
9216	10 85 52 20
9217	56 18 58 88
9218	86 77 7 12
9219	85 9 66 22
9220	31 68 52 10
9221	15 22 61 46
9222	28 34 81 76
9223	48 58 19 10
9224	61 33 2 78
9225	6 36 60 21
9226	75 40 65 81
9227	63 86 68 13
9228	39 82 70 16
9229	51 75 67 58
9230	84 47 73 80
9231	41 68 24 84
9232	58 8 30 55
9233	10 20 8 64
9234	5 59 69 89
9235	49 53 90 25
9236	3 69 56 34
9237	64 66 37 28
9238	81 60 87 83
9239	63 66 12 4
9240	76 39 26 70
9241	24 50 84 23
9242	30 63 24 8
9243	59 31 79 53
9244	65 77 89 82
9245	75 67 72 81
9246	44 15 76 71
9247	56 85 50 23
9248	28 59 41 46
9249	82 41 69 74
9250	79 55 48 86
9251	79 82 36 48
9252	88 20 86 76
9253	14 44 59 85
9254	28 15 76 86
9255	38 88 24 3
9256	50 58 7 21
9257	61 38 27 11
9258	38 26 2 69
9259	25 70 60 71
9260	15 5 86 57
9261	87 28 8 70
9262	80 72 52 19
9263	74 47 26 19
9264	88 20 11 77
9265	73 72 23 89
9266	35 88 45 71
9267	90 38 13 85
9268	6 32 4 74
9269	37 89 31 66
9270	90 42 17 33
9271	76 68 87 64
9272	70 17 6 4
9273	41 61 32 63
9274	45 77 63 21
9275	80 58 29 34
9276	30 60 3 8
9277	23 90 42 30
9278	1 43 17 73
9279	29 73 19 63
9280	44 31 2 53
9281	59 5 16 65
9282	10 40 56 49
9283	87 23 52 18
9284	68 62 87 18
9285	28 88 66 1
9286	32 40 44 30
9287	46 25 68 67
9288	28 17 23 74
9289	35 8 77 27
9290	27 87 76 66
9291	13 22 12 70
9292	77 86 42 62
9293	45 10 39 18
9294	28 7 73 39
9295	37 77 81 85
9296	15 8 67 13
9297	31 75 17 32
9298	26 90 24 10
9299	3 40 12 65
9300	45 87 26 42
9301	8 51 88 37
9302	90 39 28 84
9303	65 69 72 85
9304	54 1 76 78
9305	85 88 35 75
9306	74 88 17 35
9307	63 14 84 33
9308	25 39 60 21
9309	4 32 46 16
9310	39 41 16 44
9311	80 26 56 14
9312	80 81 35 70
9313	2 39 6 17
9314	41 59 21 19
9315	30 85 65 17
9316	49 8 19 54
9317	63 50 73 71
9318	60 6 40 48
9319	83 51 77 39
9320	64 4 7 70
9321	67 17 61 54
9322	62 60 77 27
9323	18 41 7 73
9324	1 58 79 19
9325	41 89 84 85
9326	13 53 69 3
9327	81 66 38 11
9328	28 70 62 25
9329	90 1 42 85
9330	54 7 28 70
9331	7 66 18 22
9332	59 19 90 40
9333	26 48 18 2
9334	20 67 23 69
9335	2 87 53 34
9336	47 87 44 58
9337	6 46 66 55
9338	73 20 86 6
9339	12 74 84 26
9340	77 13 51 7
9341	82 46 45 12
9342	51 2 74 1
9343	38 34 10 9
9344	6 77 52 66
9345	85 79 68 43
9346	88 70 81 4
9347	39 1 51 45
9348	90 86 25 29
9349	7 70 64 52
9350	53 73 41 33
9351	84 51 20 79
9352	52 19 2 8
9353	31 69 53 86
9354	61 3 33 46
9355	43 73 39 67
9356	40 3 38 75
9357	71 4 80 47
9358	88 66 57 84
9359	11 51 53 5
9360	58 56 4 7
9361	15 88 18 57
9362	10 57 47 51
9363	11 45 29 87
9364	88 6 38 33
9365	43 83 54 27
9366	52 1 85 47
9367	61 74 35 4
9368	25 26 61 85
9369	33 83 23 43
9370	86 8 89 36
9371	4 43 47 13
9372	19 6 33 85
9373	89 29 85 48
9374	14 62 69 8
9375	45 63 80 53
9376	59 71 38 10
9377	53 16 14 41
9378	35 74 65 12
9379	57 27 88 8
9380	14 2 48 69
9381	35 90 49 71
9382	76 51 23 88
9383	8 4 21 88
9384	44 60 62 49
9385	6 29 14 59
9386	23 62 10 71
9387	65 68 8 23
9388	56 57 62 3
9389	4 9 59 61
9390	65 18 48 75
9391	26 30 81 19
9392	20 70 7 62
9393	35 38 90 14
9394	43 74 1 38
9395	36 39 38 40
9396	6 15 19 63
9397	14 84 37 68
9398	6 79 78 63
9399	33 69 20 65
9400	79 12 24 75
9401	89 49 36 66
9402	89 14 36 81
9403	7 73 27 25
9404	49 9 60 64
9405	87 85 73 30
9406	86 77 22 51
9407	10 83 52 11
9408	84 35 89 27
9409	20 8 30 6
9410	45 43 72 86
9411	11 14 15 43
9412	30 28 14 22
9413	55 33 12 27
9414	34 62 83 84
9415	74 67 2 66
9416	69 83 88 47
9417	68 23 4 1
9418	65 76 27 33
9419	35 45 74 76
9420	77 70 40 30
9421	25 36 40 15
9422	22 25 87 61
9423	42 26 37 2
9424	2 23 76 43
9425	55 69 25 27
9426	84 64 33 50
9427	49 81 25 60
9428	12 41 21 8
9429	53 28 84 39
9430	23 62 80 41
9431	89 76 20 24
9432	42 23 34 78
9433	36 45 20 32
9434	44 28 43 51
9435	67 9 5 42
9436	75 18 40 69
9437	74 45 7 82
9438	2 5 81 18
9439	47 90 10 83
9440	49 77 33 63
9441	53 7 20 65
9442	58 64 40 44
9443	68 42 24 62
9444	12 7 13 15
9445	57 15 87 46
9446	66 24 14 16
9447	54 66 49 39
9448	53 12 14 16
9449	20 66 47 63
9450	46 49 24 30
9451	46 65 69 40
9452	2 20 49 61
9453	25 20 34 79
9454	34 30 62 83
9455	79 60 10 12
9456	65 71 11 77
9457	25 57 39 47
9458	50 55 23 40
9459	31 36 60 24
9460	78 74 59 36
9461	15 46 34 56
9462	6 52 53 65
9463	2 72 83 77
9464	65 41 74 8
9465	61 78 50 73
9466	65 49 67 37
9467	52 67 42 66
9468	7 88 82 26
9469	86 72 46 42
9470	59 14 74 24
9471	51 3 74 42
9472	25 81 49 17
9473	35 72 42 78
9474	37 66 61 45
9475	39 18 14 49
9476	21 72 80 24
9477	23 36 75 82
9478	15 30 48 21
9479	2 32 12 48
9480	37 83 8 61
9481	6 68 7 66
9482	21 87 56 50
9483	40 35 64 69
9484	70 77 64 71
9485	48 32 44 67
9486	84 20 18 39
9487	63 7 32 90
9488	17 40 45 20
9489	8 72 73 27
9490	29 65 11 2
9491	58 52 51 57
9492	47 28 63 44
9493	73 87 11 45
9494	84 22 61 71
9495	53 43 70 8
9496	61 5 48 29
9497	73 64 40 28
9498	85 48 57 17
9499	56 69 29 47
9500	82 36 42 40
9501	83 51 79 80
9502	86 11 14 42
9503	82 89 8 46
9504	67 28 5 72
9505	27 60 77 2
9506	16 47 67 45
9507	54 38 41 55
9508	13 57 14 17
9509	61 14 64 17
9510	66 20 40 8
9511	21 53 61 42
9512	52 74 2 62
9513	41 68 62 55
9514	56 69 88 44
9515	41 36 1 86
9516	11 42 85 34
9517	46 17 5 83
9518	18 47 31 84
9519	89 24 32 12
9520	6 72 78 42
9521	85 30 61 75
9522	82 69 14 53
9523	4 44 32 73
9524	62 73 70 9
9525	1 78 32 3
9526	45 68 11 67
9527	27 66 29 41
9528	35 64 46 10
9529	59 58 64 36
9530	21 63 11 74
9531	21 19 86 47
9532	46 84 63 44
9533	18 84 49 5
9534	81 51 15 47
9535	38 28 50 56
9536	23 46 24 7
9537	51 2 28 37
9538	42 26 46 69
9539	5 14 26 13
9540	11 84 90 17
9541	79 37 89 43
9542	79 71 32 68
9543	29 67 24 5
9544	14 90 7 33
9545	47 86 29 4
9546	44 31 66 86
9547	83 31 10 5
9548	48 85 50 35
9549	3 27 34 21
9550	74 8 86 83
9551	57 79 55 54
9552	33 36 12 51
9553	27 45 13 69
9554	57 24 37 20
9555	89 28 84 12
9556	68 24 82 51
9557	49 76 87 50
9558	33 66 4 67
9559	79 13 61 55
9560	83 33 51 52
9561	61 5 68 89
9562	49 11 28 48
9563	35 77 87 67
9564	89 7 48 86
9565	46 35 83 5
9566	80 75 79 50
9567	77 67 54 1
9568	14 79 21 35
9569	47 87 65 62
9570	6 58 21 74
9571	64 88 73 50
9572	57 8 59 16
9573	81 89 80 68
9574	34 64 26 6
9575	65 30 47 60
9576	64 19 63 50
9577	42 7 68 83
9578	45 10 6 58
9579	53 54 56 5
9580	33 59 83 2
9581	40 37 67 42
9582	68 39 72 12
9583	80 26 42 40
9584	32 39 60 12
9585	18 31 20 67
9586	2 69 71 19
9587	67 41 69 84
9588	27 39 19 87
9589	44 63 58 10
9590	53 54 90 12
9591	34 18 90 41
9592	15 52 42 31
9593	88 65 70 16
9594	21 90 89 43
9595	46 10 66 27
9596	73 47 83 4
9597	37 46 74 18
9598	65 81 53 62
9599	40 10 62 43
9600	16 20 34 10
9601	17 77 63 31
9602	46 33 18 76
9603	42 57 12 6
9604	38 12 15 49
9605	42 18 71 45
9606	89 59 62 64
9607	69 7 84 23
9608	15 89 45 49
9609	35 60 18 20
9610	43 29 9 83
9611	10 65 43 31
9612	58 40 54 16
9613	49 40 24 88
9614	51 33 72 69
9615	46 33 89 54
9616	14 38 13 67
9617	21 70 19 43
9618	60 61 1 68
9619	50 21 18 9
9620	84 30 11 53
9621	36 11 57 35
9622	10 17 23 25
9623	7 43 11 50
9624	1 84 68 58
9625	8 43 11 15
9626	80 26 53 65
9627	13 53 47 75
9628	73 84 20 2
9629	38 50 16 88
9630	43 14 86 47
9631	21 39 4 37
9632	79 9 62 45
9633	63 42 10 80
9634	64 25 44 48
9635	45 36 79 74
9636	77 80 18 22
9637	30 10 64 31
9638	75 36 6 84
9639	39 4 80 33
9640	79 17 75 7
9641	42 47 79 23
9642	23 44 7 15
9643	31 7 61 64
9644	43 47 37 85
9645	83 47 57 48
9646	64 82 7 27
9647	87 28 30 15
9648	8 43 55 39
9649	26 33 76 46
9650	24 28 5 31
9651	16 81 52 38
9652	41 7 54 53
9653	88 79 62 61
9654	44 63 75 26
9655	74 87 15 30
9656	86 47 61 7
9657	51 58 71 80
9658	44 76 17 27
9659	27 21 5 73
9660	58 3 46 70
9661	81 83 24 89
9662	15 62 1 41
9663	27 7 12 8
9664	53 78 52 55
9665	15 10 48 6
9666	73 70 85 51
9667	38 2 61 72
9668	23 56 51 28
9669	73 81 12 45
9670	7 37 38 51
9671	27 10 9 46
9672	4 79 49 2
9673	50 74 4 38
9674	21 16 7 68
9675	80 50 70 34
9676	76 25 23 74
9677	72 27 50 55
9678	45 38 87 32
9679	69 34 74 62
9680	54 7 45 2
9681	1 29 77 37
9682	52 20 14 17
9683	39 34 38 3
9684	2 26 22 8
9685	86 77 47 84
9686	13 31 64 69
9687	79 35 77 59
9688	31 82 5 35
9689	33 54 62 15
9690	88 4 33 19
9691	82 36 16 69
9692	28 73 75 7
9693	62 24 83 29
9694	16 5 65 88
9695	46 10 35 70
9696	13 30 16 24
9697	24 87 52 32
9698	21 54 66 24
9699	19 74 52 44
9700	52 49 47 37
9701	71 34 52 86
9702	33 79 17 57
9703	47 31 62 24
9704	47 73 13 38
9705	10 30 78 28
9706	17 69 44 20
9707	48 3 71 7
9708	53 69 59 18
9709	67 56 51 26
9710	11 27 62 26
9711	47 53 86 75
9712	66 25 24 70
9713	70 32 41 57
9714	60 62 78 86
9715	8 55 1 29
9716	77 6 41 75
9717	13 40 23 75
9718	11 82 36 31
9719	75 78 71 8
9720	2 19 1 4
9721	3 43 48 75
9722	40 65 10 4
9723	84 36 42 56
9724	54 59 8 46
9725	21 34 41 9
9726	53 20 67 37
9727	27 86 39 50
9728	56 87 90 47
9729	65 89 26 24
9730	28 68 18 82
9731	75 25 68 48
9732	74 7 39 75
9733	4 1 57 58
9734	18 41 38 3
9735	90 25 65 85
9736	84 48 89 85
9737	88 25 77 55
9738	56 20 77 66
9739	63 71 3 77
9740	45 1 49 29
9741	16 65 88 39
9742	22 50 79 36
9743	7 71 72 15
9744	45 82 68 72
9745	27 76 71 87
9746	88 83 48 75
9747	3 84 8 18
9748	21 57 16 79
9749	29 68 37 25
9750	70 37 88 58
9751	48 65 50 19
9752	52 90 50 7
9753	50 47 40 54
9754	68 6 27 48
9755	22 38 41 69
9756	45 50 67 75
9757	82 4 81 60
9758	43 40 6 39
9759	53 56 2 60
9760	17 32 51 55
9761	76 79 10 9
9762	24 54 74 65
9763	47 90 42 2
9764	25 24 48 70
9765	65 36 77 48
9766	23 82 66 46
9767	25 80 70 43
9768	6 16 45 19
9769	30 27 81 73
9770	75 78 59 1
9771	29 37 73 28
9772	51 29 18 3
9773	51 31 12 74
9774	80 2 48 13
9775	2 54 28 70
9776	57 79 17 42
9777	57 45 47 12
9778	56 26 37 17
9779	80 71 32 31
9780	59 64 43 13
9781	76 23 4 35
9782	62 45 17 11
9783	56 82 27 6
9784	50 48 65 40
9785	28 38 33 6
9786	82 66 78 14
9787	83 66 40 52
9788	76 70 84 73
9789	66 43 38 56
9790	74 82 57 35
9791	62 70 82 52
9792	37 77 75 1
9793	39 72 37 76
9794	1 39 38 47
9795	30 47 88 76
9796	47 12 37 8
9797	68 24 86 41
9798	49 75 10 63
9799	30 8 4 71
9800	1 27 38 69
9801	81 36 39 82
9802	47 45 83 13
9803	41 85 27 61
9804	68 69 30 83
9805	33 23 28 39
9806	66 48 32 18
9807	32 13 37 42
9808	61 3 17 59
9809	51 56 13 81
9810	65 71 45 74
9811	34 29 37 26
9812	48 77 67 15
9813	59 30 4 90
9814	75 61 76 52
9815	64 18 61 51
9816	42 8 10 90
9817	25 52 85 46
9818	81 9 36 18
9819	83 4 49 71
9820	1 77 59 24
9821	41 39 78 80
9822	23 34 54 77
9823	53 62 80 39
9824	69 79 42 65
9825	28 36 33 13
9826	35 71 51 41
9827	56 4 52 19
9828	33 2 19 79
9829	72 57 8 38
9830	34 16 1 81
9831	72 89 56 37
9832	85 56 51 9
9833	35 55 51 29
9834	25 83 4 32
9835	64 67 17 21
9836	35 38 56 89
9837	11 57 24 21
9838	11 75 40 25
9839	46 64 6 62
9840	66 87 81 58
9841	10 21 50 6
9842	43 69 34 65
9843	24 86 3 17
9844	46 59 55 63
9845	12 83 30 62
9846	19 40 10 77
9847	30 17 32 41
9848	30 15 63 20
9849	40 33 36 46
9850	11 39 29 5
9851	17 36 84 40
9852	35 67 40 32
9853	53 27 26 31
9854	9 45 38 41
9855	26 79 15 75
9856	44 88 66 84
9857	84 90 79 28
9858	57 71 67 48
9859	78 61 36 26
9860	36 11 80 62
9861	30 46 75 27
9862	90 50 8 62
9863	6 33 4 68
9864	89 3 78 18
9865	70 59 71 69
9866	89 54 75 66
9867	55 4 41 86
9868	87 7 59 4
9869	10 73 36 80
9870	55 65 52 22
9871	4 61 20 8
9872	74 14 27 57
9873	5 2 4 28
9874	72 66 75 87
9875	83 53 34 50
9876	81 3 80 22
9877	75 8 15 26
9878	87 74 55 8
9879	20 47 34 59
9880	27 70 43 35
9881	44 56 16 47
9882	59 71 80 33
9883	86 15 76 3
9884	84 51 70 39
9885	88 21 49 63
9886	81 11 18 4
9887	39 13 18 48
9888	83 57 17 71
9889	56 86 73 32
9890	77 56 2 69
9891	82 60 30 22
9892	84 63 21 28
9893	65 56 81 63
9894	64 36 8 37
9895	56 20 16 43
9896	78 87 24 57
9897	83 61 20 43
9898	79 37 50 6
9899	82 40 90 30
9900	10 79 69 78
9901	22 62 1 69
9902	34 20 11 24
9903	80 46 28 32
9904	86 18 52 67
9905	15 57 30 36
9906	80 9 51 5
9907	37 65 63 82
9908	54 40 39 83
9909	18 57 80 7
9910	4 76 86 89
9911	40 83 39 48
9912	3 79 67 19
9913	46 72 68 4
9914	56 23 10 83
9915	41 35 61 32
9916	72 39 70 47
9917	47 36 83 53
9918	84 70 82 72
9919	43 53 58 20
9920	89 50 48 43
9921	47 59 81 55
9922	30 65 75 69
9923	62 26 56 47
9924	36 59 30 56
9925	36 60 44 39
9926	44 79 60 72
9927	31 1 44 51
9928	26 89 49 67
9929	18 10 38 50
9930	67 28 86 17
9931	35 59 74 18
9932	19 4 63 71
9933	10 15 41 75
9934	38 45 35 72
9935	90 54 51 2
9936	1 59 75 43
9937	41 38 21 71
9938	7 37 80 12
9939	85 22 62 78
9940	25 82 90 8
9941	19 27 26 46
9942	13 40 67 9
9943	34 73 41 56
9944	72 49 78 27
9945	17 66 23 30
9946	22 72 59 32
9947	37 39 85 25
9948	1 40 9 8
9949	43 41 58 45
9950	48 44 70 16
9951	34 60 4 83
9952	51 46 64 60
9953	36 71 1 9
9954	77 37 73 46
9955	84 65 27 58
9956	54 63 84 72
9957	5 63 53 62
9958	13 45 74 18
9959	17 90 14 62
9960	30 6 81 78
9961	90 40 62 69
9962	13 12 72 54
9963	40 17 46 71
9964	65 12 26 59
9965	52 80 77 43
9966	90 43 86 89
9967	27 7 61 79
9968	37 44 12 30
9969	44 67 25 58
9970	85 55 30 57
9971	56 70 64 51
9972	85 70 82 22
9973	9 72 3 57
9974	20 79 7 18
9975	31 5 47 21
9976	80 4 31 85
9977	24 55 5 65
9978	65 16 13 81
9979	71 53 11 60
9980	48 9 83 8
9981	4 67 16 47
9982	18 14 56 77
9983	79 6 29 63
9984	9 82 13 3
9985	60 67 36 6
9986	41 57 53 75
9987	37 49 11 64
9988	17 9 24 31
9989	42 44 66 35
9990	76 69 63 71
9991	74 83 69 54
9992	74 18 35 80
9993	73 74 5 50
9994	42 81 65 52
9995	73 59 89 38
9996	34 33 78 75
9997	7 12 5 30
9998	62 46 53 10
9999	12 17 87 16
10000	67 50 85 75
